Image1,Image2,label
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/5.png,1
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/6.png,1
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/2.png,1
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/3.png,1
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/1.png,1
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/4.png,1
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/5.png,1
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/6.png,1
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/2.png,1
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/3.png,1
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/50/1.png,1
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/8.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/17.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/13.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/10.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/21.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/27.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/18.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/4.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/8.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/17.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/13.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/10.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/21.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/27.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/18.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/4.png,0
UTSig_balanced_skilled_opposite/Genuine/50/3.png,UTSig_balanced_skilled_opposite/Genuine/50/3.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/4.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/5.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/6.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/2.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/3.png,1
UTSig_balanced_skilled_opposite/Genuine/68/1.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/68/1.png,1
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/9.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/21.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/26.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/18.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/24.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/25.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/19.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/6.png,0
UTSig_balanced_skilled_opposite/Genuine/68/9.png,UTSig_balanced_skilled_opposite/Genuine/68/1.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/9.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/21.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/26.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/18.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/24.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/25.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/19.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/6.png,0
UTSig_balanced_skilled_opposite/Genuine/68/21.png,UTSig_balanced_skilled_opposite/Genuine/68/1.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/9.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/21.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/26.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/18.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/24.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/25.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/19.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/6.png,0
UTSig_balanced_skilled_opposite/Genuine/68/26.png,UTSig_balanced_skilled_opposite/Genuine/68/1.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/9.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/21.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/26.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/18.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/24.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/25.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/19.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/6.png,0
UTSig_balanced_skilled_opposite/Genuine/68/18.png,UTSig_balanced_skilled_opposite/Genuine/68/1.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/9.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/21.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/26.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/18.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/24.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/25.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/19.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/6.png,0
UTSig_balanced_skilled_opposite/Genuine/68/24.png,UTSig_balanced_skilled_opposite/Genuine/68/1.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/9.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/21.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/26.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/18.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/24.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/25.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/19.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/6.png,0
UTSig_balanced_skilled_opposite/Genuine/68/25.png,UTSig_balanced_skilled_opposite/Genuine/68/1.png,0
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Genuine/68/9.png,0
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Genuine/68/21.png,0
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Genuine/68/26.png,0
UTSig_balanced_skilled_opposite/Genuine/68/19.png,UTSig_balanced_skilled_opposite/Genuine/68/18.png,0
